,gene_id,AE0,AE1,PCA0,PCA1,UMAP0,UMAP1,tSNE0,tSNE1
80,ABCG8,2.8882031440734863,9.900047302246094,-4.369445507,0.099959589,-1.908356,2.5192194,81.113945,16.226818
81,ABHD1,4.076482772827148,10.051567077636719,-4.444423294,0.18671224450431945,-0.4728555,2.7788012,47.77694,10.385234
82,ABHD10,-1.166856766,-7.065313816,1.5472355513404332,0.4640169605643097,8.6774845,10.576284,-75.74038,-4.765159
83,ABHD11,-1.402530193,-6.634586334,1.427152835458605,0.082893096,8.499136,9.747672,-48.23624,7.4029856
84,ABHD11-AS1,1.7541937828063965,5.384559154510498,-3.834648632,-0.436228924,-0.5551785,4.6302876,41.337593,30.29977
85,ABHD12,-2.844994068,-7.176248074,2.7986991219498405,0.051438697,11.306265,7.05501,-29.838633,-54.833656
86,ABHD12B,-0.855982542,14.174065589904785,-4.60086148,0.15600076240653996,-0.8144553,1.9896584,56.32066,3.1587393
87,ABHD13,-2.456036568,-5.484534264,1.4868621820995187,-0.170480723,8.376953,9.673856,-60.14754,-1.7965916
88,ABHD14A,-0.222334564,-3.310411692,-0.901265934,-0.407486076,3.2551782,9.915893,-30.39375,50.782867
89,ABHD14B,-2.717825174,-5.523800373,1.6696405544052029,-0.419033963,9.154399,8.825951,-44.01651,-19.010303
90,ABHD15,-2.108879089,-5.505028725,1.218898985365088,-0.020528139,8.076657,10.010713,-46.22246,-2.6845334
91,ABHD16A,-3.015670776,-6.489699841,2.510085543569502,-0.161931602,10.618387,7.4605618,-26.91587,-42.248444
92,ABHD16B,1.107992411,-1.718898892,-1.867537935,-0.122828353,1.8094593,8.908137,-0.96948546,49.19598
93,ABHD17A,-2.350975513,-4.990406513,1.1077855343888894,-0.101160737,7.638743,9.788986,-44.134903,6.6888003
94,ABHD17B,-1.189120531,-5.999725819,1.0037110718494788,0.42890889854653097,7.62157,10.7198105,-68.4451,4.367242
95,ABHD17C,-1.700864315,-7.443208218,2.1300894350463397,0.33896318372565865,10.198251,8.79011,-55.49098,-46.566044
96,ABHD18,-2.204687595,-5.308642387,1.1991404644667587,-0.360579667,7.8842683,9.564199,-56.847324,-1.3735715
97,ABHD2,-6.53588438,-9.207416534,7.362602718954098,-0.332777149,11.2751,-0.1424072,61.146324,-51.553585
98,ABHD3,-1.078765631,-6.833460331,1.3996058416140744,0.41189764100114823,8.725858,10.12676,-62.715343,-4.526556
99,ABHD4,-1.976127386,-7.090415478,2.0881253401742685,0.439093181,10.48919,8.723094,-58.93574,-33.72698
100,ABHD5,-2.82435894,-6.199519634,2.1807909648113077,-0.184876097,9.881258,8.171936,-41.16264,-29.959307
101,ABHD6,-0.280705005,-3.517331123,-0.801140095,-0.020748976,3.7952738,10.334306,-39.173565,52.977898
102,ABHD8,0.44453853368759155,-4.039965153,-0.838217445,0.078900781,3.5631669,10.200641,-28.597979,57.500076
103,ABI1,-3.584052086,-7.917435646,3.8753651163720493,0.30161764168886024,12.190246,4.8806047,-0.3484687,-65.736374
104,ABI2,-4.572783947,-7.346827984,4.302973106663737,-0.181616035,11.653563,3.654776,18.853996,-47.398182
105,ABI3,-2.260991096,-2.713045597,-0.415304393,-0.673341579,4.5541334,8.323008,-3.2058983,6.940773
106,ABI3BP,-4.148463726,-2.549544334,0.6782247490049363,-1.566269774,6.434895,8.362538,-9.04556,-0.81462413
107,ABITRAM,-0.303237915,-5.762399673,0.3786567143354213,0.3380133863278313,5.928922,11.122866,-64.855934,32.231102
108,ABL1,-4.610127926,-7.334524155,4.325125172360034,-0.156233713,11.5395565,4.027196,11.309405,-47.89409
109,ABL2,-4.754720688,-7.947163582,4.837887483,-0.053288488,11.680392,3.0300963,25.231718,-49.61419
110,ABLIM1,-5.109287262,-8.78255558,5.755528825845906,0.020460637,11.763368,1.348891,42.742603,-54.356037
111,ABLIM2,0.9372484087944031,-2.354197264,-1.683591528,-0.113942998,2.063025,9.027233,-4.2084193,59.424683
112,ABLIM3,-3.033077717,-3.082219601,0.21756181102815494,-0.822903491,6.2084017,9.494591,-37.84943,15.581087
113,ABO,-2.139790058,-2.682312489,-0.411866801,-0.859124524,4.3544593,9.568934,-29.18563,34.517254
114,ABR,-5.698444843,-6.887991428,4.8958588865293775,-0.587299549,11.441986,2.7942233,30.08396,-43.829277
115,ABRA,-1.267682195,13.991649627685547,-4.733118904,-0.220967554,-1.3735046,1.703698,65.87485,3.6130164
116,ABRACL,0.42143797874450684,-7.705516815,1.020110139,0.8478351577304661,8.2349,10.741921,-72.64352,-6.393504
117,ABRAXAS1,-0.402883381,-4.797156334,-0.127812158,-0.057397645,5.513482,10.627675,-58.391525,33.167126
118,ABRAXAS2,-1.306101322,-6.502774715,1.3384321610672891,0.13024296152277468,8.6557665,10.081931,-65.29668,-5.7154393
119,ABT1,-1.351796389,-6.848704338,1.5799695680067274,0.2865389830249404,9.10091,10.0471525,-68.09262,-15.688588
120,ABTB1,-1.58253026,-3.42655158,-0.315579641,-0.537552731,4.60371,9.700396,-37.116417,36.19696
121,ABTB2,-0.998111188,-4.446266651,0.015280801314734683,0.065837443,5.7131953,10.5803385,-56.414627,41.219433
122,ACAA1,-3.080155134,-5.450655937,1.8519221107726267,-0.481380366,9.109973,8.410215,-26.884167,-14.006699
123,ACAA2,-3.721255779,-4.8050704,1.9105191245377608,-0.694637168,9.396296,8.389693,-23.82832,-12.5382595
124,ACACA,-5.129940987,-8.813061714,5.801906307318234,0.022331566687540733,11.675735,1.3220996,43.823757,-53.273678
125,ACACB,-3.108370066,-4.465929985,1.3090682749203646,-0.867373854,8.104008,8.711872,-33.73042,-5.7743287
126,ACAD10,-2.5055511,-5.956368446,1.7892424915775516,-0.09476191,8.913525,8.9384985,-44.79178,-12.699748
127,ACAD11,-2.683390856,-5.140333176,1.3674754836632594,-0.103091692,8.429309,9.268185,-46.654457,-11.908335
128,ACAD8,-2.463257313,-5.2247715,1.2420877076977603,-0.59307587,7.0844426,9.438908,-30.720434,13.292995
129,ACAD9,-2.694014311,-7.353796005,2.8121349869250407,0.443917183,11.476317,7.744507,-49.84818,-53.683018
130,ACADL,-3.498609781,3.537963867,-2.671097286,-1.003987776,1.4494768,7.1833167,2.8726451,27.580753
131,ACADM,-2.258887053,-6.615821362,2.0667391207545287,-0.070008167,10.0548115,8.833941,-52.145954,-32.124664
132,ACADS,-1.491304398,-4.623495579,0.3577969821429463,-0.363009131,6.274056,10.142607,-54.729023,23.902658
133,ACADSB,-3.322926044,-6.059788227,2.415065385947984,-0.388607539,10.510315,7.9007807,-30.395704,-39.78916
134,ACADVL,-5.497320652,-7.989131451,5.485752097971733,-0.264686369,11.663072,1.9125521,38.267014,-50.33869
135,ACAN,1.3670003414154053,0.2614302337169647,-2.432147698,-0.011328182,1.2493834,7.448473,16.965822,48.836594
136,ACAP1,-2.468495369,-2.622259617,-0.278738837,-0.651123392,4.607481,8.208412,-1.8990715,6.337221
137,ACAP2,-3.30367589,-10.2695446,5.194316843772217,0.8929637286268933,12.536546,2.5105736,28.536596,-71.59247
138,ACAP3,-2.958880186,-5.298597813,1.686686995649404,-0.192523154,8.433715,8.914374,-37.935734,-7.4753714
139,ACAT1,-1.9918468,-6.650352478,1.850256353258851,-0.105020739,9.859903,9.164335,-53.165302,-30.005278
140,ACAT2,-0.481113106,-7.42119503,1.3791259819640243,0.8461725168857565,8.7925415,10.52095,-73.9688,-8.861129
141,ACBD3,-3.70776701,-8.546208382,4.419129388691088,0.19479766354352873,12.131859,3.753942,17.249176,-59.921547
142,ACBD3-AS1,1.6472012996673584,5.795757771,-3.826276252,-0.217780628,-0.8893897,4.623742,47.105316,33.920994
143,ACBD4,-1.442594528,-3.397595882,-0.355787485,-0.723521894,4.7055936,9.640346,-37.26762,35.50645
144,ACBD5,-3.068513632,-6.869369984,2.8074068054474313,-0.105266864,10.940943,7.322384,-29.307266,-45.797215
145,ACBD6,-1.883624792,-6.629799366,1.7679520512805156,0.2793229045927664,9.508662,9.234733,-49.77659,-24.673437
146,ACBD7,4.135100841522217,-0.19569093,-2.685435708,0.3066561601156997,0.81766766,8.284374,3.883002,40.436943
147,ACCS,-1.433123112,-3.076880455,-0.547680092,-0.684789015,4.279982,9.4082365,-30.183214,35.15851
148,ACD,0.7850293517112732,-4.500477791,-0.699834115,0.35926869779212633,4.070916,10.617785,-46.105503,49.42074
149,ACE,-4.678018093,-4.668708801,2.4790932172355924,-0.992653456,9.324963,6.9831557,-8.7962475,-24.049677
150,ACE2,1.495835542678833,-1.769325733,-1.940316829,-0.171934585,2.0115108,9.154769,-14.252881,59.852863
151,ACER2,0.31989526748657227,-3.737046957,-0.838748962,0.11101367072893588,3.7921488,10.404003,-35.21526,51.929787
152,ACER3,-3.171525955,-6.808762074,2.8066917663511304,0.053276807,10.880265,7.353422,-33.925415,-42.261395
153,ACHE,-0.412562519,-0.524747133,-2.010185982,-0.839836253,1.8136301,8.459395,4.5785656,69.19415
154,ACIN1,-5.092985153,-8.022364616,5.195819283379442,-0.095301949,11.616675,2.4882283,33.843887,-50.84046
155,ACKR1,-2.339443207,1.0319271087646484,-2.177161574,-1.154732199,2.430247,7.658576,-1.8668566,20.382986
156,ACKR2,2.139091968536377,0.6362569332122803,-2.819747616,-0.319422849,0.24009153,6.8142104,25.360216,50.708927
157,ACKR3,2.1264960765838623,-8.939650536,1.3713128881025527,1.5233237023821284,7.4116035,11.225156,-26.77337,26.381453
158,ACKR4,-0.380629241,0.21318340301513672,-2.216370427,-0.418613686,1.483368,7.9252048,9.929911,55.04446
159,ACLY,-4.543085575,-9.954885483,6.070141371234803,0.32955757635889193,11.928102,1.0360289,50.45817,-60.943443
160,ACMSD,0.5384920239448547,16.0078125,-4.884621109,-0.17944016,-1.8515717,2.1049092,80.830574,11.839478
161,ACO1,-4.102176189,-6.917347431,3.653163969504879,-0.340278001,11.66045,5.4866824,-11.2813,-53.54341
162,ACO2,-3.73728466,-8.429906845,4.344796829756412,0.3816510530141632,12.290272,4.1222434,11.262403,-66.204315
163,ACOD1,0.19104862213134766,18.368844985961914,-5.048007307,0.14991514447815915,-1.0162045,0.9208822,65.890305,-20.003426
164,ACOT1,1.0583014488220215,-1.627982855,-1.978453697,-0.395176491,1.7952476,8.615218,0.7878808,54.474087
165,ACOT11,-1.837942839,-4.59251976,0.5291582643894926,-0.090403207,6.5582595,9.997882,-46.267418,15.974482
166,ACOT13,-2.422149181,-6.377825737,2.0157682737479328,-0.028750537,10.383616,8.733854,-52.830254,-35.615913
167,ACOT2,-1.687363386,-5.117082596,0.7511292291888606,-0.344897334,7.049385,10.279102,-58.396843,13.087667
168,ACOT4,2.092947006225586,-1.280506968,-2.302570461,-0.202767817,1.4896878,8.358113,1.5108889,53.59123
169,ACOT7,-0.695029736,-6.382856846,0.909908547,0.5603856861575413,7.6180806,10.505379,-65.830986,4.0481
170,ACOT8,-0.035416842,-5.054420948,-0.137659068,0.10767634200252243,4.9741936,10.692658,-49.378044,43.770657
171,ACOT9,-3.164868832,-6.028990269,2.322755868084655,-0.17990647,9.910124,8.186253,-42.2789,-31.06492
172,ACOX1,-5.015016079,-8.090771675,5.197192222991651,-0.176768227,11.85994,2.1342814,36.531265,-55.878296
173,ACOX2,-2.861564159,-0.156021893,-1.498747132,-1.255528088,2.8083286,8.943263,-20.916533,44.794853
174,ACOX3,-2.314913034,-5.135323048,1.1338142773317466,-0.379448392,7.6183925,9.48002,-43.602375,1.4836859
175,ACOXL,-4.487415791,1.572896957397461,-1.707256483,-1.686635838,2.0497022,7.6374364,4.78302,28.242224
176,ACOXL-AS1,-2.012526035,5.432951927185059,-3.691122217,-1.131114942,-1.3134226,5.256122,49.374603,53.876305
177,ACP1,-2.888542175,-8.17298317,3.5157728259022525,0.43743635013756893,12.193913,5.73155,-15.19945,-64.46042
178,ACP2,-3.510243177,-6.148781776,2.6780788736993975,-0.113574493,10.472296,7.410161,-27.869947,-41.09145
179,ACP3,0.19504684209823608,-5.305615902,-0.158234545,0.3261365101481524,4.893938,10.767938,-50.911217,40.558014
180,ACP5,-5.406589985,-5.00922966,3.2826598324852507,-0.856123395,9.646714,5.8174934,-2.4077885,-16.410688
181,ACP6,-2.338565588,-5.40417099,1.2894099623380662,-0.277580976,8.615581,9.364381,-47.419502,-4.7315125
182,ACP7,10.783554077148438,5.362067222595215,-3.894040318,1.452393128605542,0.7029404,3.3680255,27.787516,-3.734375
183,ACR,-0.543066263,16.97481918334961,-5.058543859,0.021696196922193194,-1.0248843,0.8803093,67.173225,-11.686208
184,ACRBP,3.049386739730835,1.8325884342193604,-3.08461997,-0.074686392,0.09203139,6.2216144,25.736666,43.676716
185,ACRV1,2.574932098388672,14.514436721801758,-4.664332019,0.35380052303929166,-0.38383162,1.9223839,46.622517,-2.0779834
186,ACSBG1,0.10114669799804688,5.851807594299316,-3.653606756,-0.196055741,1.4303591,5.4192467,39.797897,66.464096
187,ACSBG2,-0.228830963,15.451030731201172,-4.815641777,-0.005924671,-0.8856549,1.6978518,61.94366,-0.5689694
188,ACSF2,-3.296165705,-4.874398708,1.6063038190457746,-0.771892394,8.653595,8.83785,-31.3389,-8.188708
189,ACSF3,-2.180296659,-5.333372116,1.176055917393978,-0.143113375,7.633986,9.45262,-45.18931,0.3031841
190,ACSL1,-5.10606432,-7.609763622,4.937217153950101,-0.430739034,11.63034,3.1680377,20.512318,-50.40617
191,ACSL3,-3.645383358,-9.320221901,4.883241834799368,0.2582874072240461,12.241412,2.6749978,28.608473,-61.996044
192,ACSL4,-5.053610325,-7.062522888,4.535653243469681,-0.313062327,11.747174,3.2238066,19.956682,-51.33731
193,ACSL5,-8.043440819,-2.950078011,3.538886416789586,-2.051849498,10.517839,4.961945,4.9582906,-28.40658
194,ACSL6,2.3540103435516357,1.258368730545044,-2.890571842,-0.174406927,0.5342075,6.5911984,19.14779,40.202156
195,ACSM1,0.5169874429702759,9.292831420898438,-4.310280768,-0.23001292,-1.0712571,3.1038826,56.882183,17.345484
196,ACSM3,-3.413666487,-0.44707182,-1.041381602,-1.126037614,2.9641874,9.057389,-21.277334,45.21052
197,ACSM5,0.559239924,6.037202358,-3.82612708,-0.559325035,-1.5231704,4.261737,61.21267,35.587963
198,ACSS1,-3.131921768,-5.981446743,2.2523959687487762,-0.171551412,9.9930315,7.8312626,-32.885784,-32.059147
199,ACSS2,-3.772343636,-6.404755592,3.007525793258217,-0.339500916,10.827381,6.5776353,-21.075352,-45.387753
200,ACSS3,-3.126142025,-2.170993328,-0.19098101,-0.954182361,5.0496206,9.370338,-41.15082,31.670399
201,ACTA2,-5.633546829,-5.829313755,4.0908374666816645,-0.686368731,10.774818,3.7596266,20.391539,-33.752857
202,ACTA2-AS1,2.017335891723633,4.0902018547058105,-3.631381817,-0.368901724,-0.68684554,5.6068234,37.246925,47.115246
203,ACTB,-8.724669456,-12.07568169,11.804830614861416,-0.17215621,10.855683,-1.3773122,73.31313,-53.166397
204,ACTBL2,0.5289797782897949,13.513688087463379,-4.711824662,0.022599071,-0.7467249,1.3062569,56.520393,-8.990933
205,ACTG1,-7.282580853,-12.66241264,10.830010715031232,0.3329926410501621,10.89741,-1.3191438,72.6595,-53.451187
206,ACTG1P17,0.8929042220115662,12.304518699645996,-4.53422478,-0.053681868,-1.0661875,2.6076696,59.518097,11.2743435
207,ACTG1P20,1.6526217460632324,-0.614723921,-2.354806838,-0.15476504,1.0843866,7.969986,10.0577545,59.52192
208,ACTG1P4,1.2630596160888672,4.370767116546631,-3.635174252,-0.574469413,-0.7237037,5.355485,45.868187,37.634613
209,ACTG2,-1.436923742,-1.2243222,-1.365483661,-0.527071097,3.3058915,8.555495,-6.739093,25.77555
210,ACTL10,2.6960017681121826,0.6153438091278076,-2.810474304,-0.123372337,0.37594843,6.3987994,21.396183,44.913445
211,ACTL6A,-1.022960901,-9.927550316,3.138093686,1.4074136549672338,11.847752,7.6032557,-25.121742,-69.59456
212,ACTN1,-5.058758259,-8.838209152,5.741517995716895,0.281229466,11.59606,1.3476726,51.14751,-47.84079
213,ACTN2,-1.548246145,8.215386390686035,-4.130904147,-0.55931982,-1.4585259,4.397226,55.469154,43.791134
214,ACTN4,-6.267327785,-10.08634949,7.755628721333777,0.2673115158394547,11.195951,-0.5184304,64.91904,-52.739277
215,ACTR10,-2.091082811,-7.179285526,2.2614671783544495,0.1717922137372862,10.498624,8.4438,-47.09295,-37.57148
216,ACTR1A,-4.510028839,-7.348218918,4.233641750237776,-0.172862356,11.645213,4.0326433,15.559082,-52.49793
217,ACTR1B,-3.141657114,-7.062810421,2.9619459516872295,0.002380699,11.052003,6.6899376,-22.270227,-46.8211
218,ACTR2,-5.227446079,-10.16898823,6.879570619898316,0.2330662100001116,11.566253,0.26061234,56.665325,-57.33426
219,ACTR3,-4.323617458,-10.7610445,6.458465282093676,0.49977048424752707,11.715966,0.4662939,55.838,-59.069736
220,ACTR3B,1.1176538467407227,-3.686043739,-1.140084092,0.306912916,3.1451561,10.207705,-23.298372,53.583836
221,ACTR3C,-2.259976625,-4.785324574,0.905277423,-0.519918099,7.4341664,9.66466,-39.247154,6.614412
222,ACTR5,-0.483338952,-4.854450226,-0.014908713,0.13914901193564277,5.1086993,10.352982,-46.7012,38.720493
223,ACTR6,-0.264217615,-6.590049744,0.791377385,0.5144230834120642,7.1503143,11.040133,-73.96411,8.019854
224,ACTR8,-2.215217113,-5.968338013,1.576348922336451,-0.082140517,8.856379,9.387763,-52.090225,-13.346426
225,ACTRT3,4.626338481903076,-0.074927948,-2.832846365,0.4743845562951363,0.5531425,6.2227926,16.736794,36.252937
226,ACVR1,-3.29704237,-6.856319427,2.9581520042349787,0.1249541267686323,11.1584015,6.8141356,-29.947119,-47.92424
227,ACVR1B,-3.029179096,-7.967400074,3.431405444387335,0.070346835,11.611019,5.7209573,-4.6847615,-52.813812
228,ACVR1C,5.1268363,-1.936320782,-2.138167326,0.9762556002562072,1.4464403,9.302395,-8.198258,43.394444
229,ACVR2A,-2.386470556,-5.701885223,1.5712525102276562,0.16779377823111463,9.044847,9.75648,-60.342678,-18.621773
230,ACVR2B,-2.604452372,-6.865366936,2.411163404241598,0.0772918,10.394685,8.089064,-39.805954,-34.960766
231,ACVR2B-AS1,4.109933853149414,2.0795838832855225,-3.203383188,0.085362459,0.25379592,5.8419833,23.147171,38.942802
232,ACVRL1,-4.128116131,-3.51145196,1.3068739886576453,-1.139498688,6.84696,8.34124,-19.790972,2.2523422
233,ACY1,-1.065222025,-5.650020123,0.7324009804031407,-0.037055353,6.9326143,10.471039,-60.655685,12.437247
234,ACY3,3.7476162910461426,5.530889511108398,-3.891158444,-0.069537587,-0.4702176,4.6482687,39.108646,29.4671
235,ACYP1,3.8558597564697266,-1.412864208,-2.415081458,0.5194587319262131,0.89746344,8.459962,3.4181197,41.039444
236,ACYP2,1.2312486171722412,-2.648483038,-1.623001353,-0.001791071,2.1162882,9.421604,-12.9389925,54.319748
237,ADA,2.251328229904175,-4.481977463,-0.957468424,0.9578848337077557,3.6186428,11.146988,-13.775526,35.516174
238,ADA2,-5.271782398,-4.909816265,3.1545798545706605,-1.022430532,9.536317,5.9959517,-2.9744651,-16.150331
239,ADAD2,1.6454675197601318,18.544986724853516,-5.112934478,0.38485923397939276,0.106169224,1.4217565,43.549328,-13.870288
240,ADAL,0.5854983329772949,-4.358589172,-0.697642842,0.29783462578313497,3.9411335,10.663077,-39.622765,56.366745
241,ADAM10,-4.840554714,-9.234634399,5.851522701505791,0.1995043856360677,11.839422,1.2993091,46.830517,-58.175518
242,ADAM11,5.758805274963379,5.121037483215332,-3.789929288,0.4485999073249792,-0.044479836,4.270494,33.009724,17.576464
243,ADAM12,-1.593980312,-6.942969799,1.7884830226743949,0.6841082445718258,7.5230584,8.049407,-15.990745,-3.4414082
244,ADAM15,-4.644069195,-8.213339806,4.955226067650249,-0.140911324,11.898517,2.8465428,26.411678,-53.719208
245,ADAM17,-3.596085548,-8.406848907,4.205676842,0.4887352870803257,12.473003,4.032109,13.111074,-70.26391
246,ADAM19,-4.231948376,-5.318395138,2.6929995657649957,0.021721182,9.566142,6.7652893,-9.77232,-17.352127
247,ADAM20,2.7009036540985107,1.2218877077102661,-2.977728715,-0.056210517,-0.07385965,6.509576,27.347477,53.07738
248,ADAM20P1,3.360151529312134,1.651756763458252,-3.143370898,0.037268159,-0.17378008,6.277644,27.359833,53.069607
249,ADAM21,3.9172792434692383,4.445642948150635,-3.68812914,0.028169695700537407,-0.6366,4.8399315,44.806995,36.007145
250,ADAM22,-0.3569929,-3.833165884,-0.578215472,-0.146454268,3.9943461,10.075066,-33.72607,51.719822
251,ADAM23,8.602205276489258,-4.220582008,-0.954182203,2.5665910893389547,4.0917134,11.28508,-20.691643,36.50749
252,ADAM28,-2.688539028,-4.874947071,1.2792908773378286,-0.393717017,8.407054,9.220312,-32.987984,-0.18648854
253,ADAM29,-3.007387161,15.612773895263672,-5.015156389,-0.392366043,-1.582333,1.2609485,76.63287,-4.1207967
254,ADAM32,5.034331321716309,1.690380334854126,-3.194223438,0.43763210402650654,0.35801837,5.757182,19.905352,35.041607
255,ADAM33,0.051555961,2.038478374481201,-2.837359027,-0.573522347,0.952027,7.0667467,23.643204,59.01544
256,ADAM8,-3.87611866,-4.921190262,2.150992008,-0.596583682,8.933442,7.8697405,-20.115292,-9.701324
257,ADAM9,-5.046534538,-9.300261497,6.084098026301318,0.2103798804458649,11.795201,1.1733397,48.65934,-59.86042
258,ADAMDEC1,0.095074207,-3.516136169,-0.897502339,0.41235828750881803,3.986688,7.8959394,2.9039524,6.824475
259,ADAMTS1,-4.060983181,-5.54729414,2.6593811322869283,-0.267870347,10.118521,7.269317,-28.301788,-27.992603
260,ADAMTS10,-1.582712412,-1.920809627,-1.056699286,-0.859352785,3.769035,9.039688,-7.737613,21.523968
261,ADAMTS12,-3.67039156,-4.984696388,2.055757117984963,-0.049061946,7.5478735,7.9988813,-16.645159,-3.550023
262,ADAMTS13,1.665067195892334,-0.550689697,-2.308067618,-0.118193753,1.1539868,7.9234166,11.905547,59.243526
263,ADAMTS14,-0.115123212,-3.03649497,-0.973691239,0.079005755,3.5922737,9.438961,-7.991946,29.96821
264,ADAMTS15,-0.916162431,-1.919934511,-1.256568028,-0.08927736,3.3400476,8.880892,-14.212707,42.875294
265,ADAMTS16,0.28956955671310425,-0.793154538,-2.029392426,-0.32029269,2.20917,8.21605,-5.5253716,30.638622
266,ADAMTS17,2.769528865814209,-2.523955584,-1.781498149,0.3347552703265766,1.6878436,9.188983,-5.948667,47.694145
267,ADAMTS18,5.222644805908203,4.42631197,-3.56505908,0.3481562979162689,-0.07261764,4.893052,29.705547,24.136972
268,ADAMTS19,1.6778309345245361,15.273771286010742,-4.885724881,0.22863591150699375,-0.41009036,1.312719,51.757652,-2.7830236
269,ADAMTS2,-3.727118254,-4.705837727,1.9371220814856167,-0.097355215,7.545889,8.0096,-16.71527,-3.5210583
270,ADAMTS20,9.646492958068848,7.548647403717041,-4.101629662,1.2911411269645792,0.46382412,2.3726356,36.7387,-14.34737
271,ADAMTS3,0.6951702237129211,-0.719311595,-2.143227825,-0.15587655,1.2204144,8.363543,3.1312382,50.338478
272,ADAMTS4,-3.057052612,-3.793091059,0.8106138308511875,0.06072749,7.170942,8.325925,-15.841637,-0.360492
273,ADAMTS5,-1.025826693,-3.060779333,-0.591425674,0.1388886286054718,4.2065067,9.028554,-10.287654,24.742702
274,ADAMTS6,-0.16084744,-1.827385664,-1.530648373,-0.229839058,2.6131752,8.994183,-6.941051,61.242485
275,ADAMTS7,-1.601252079,-2.997826815,-0.497797442,-0.281052302,4.31794,9.173713,-11.207725,23.391827
276,ADAMTS7P1,-2.52349472,16.764202117919922,-4.986964707,-0.143143859,-1.408551,1.0727443,71.996086,-7.9241614
277,ADAMTS8,-4.10636425,4.537141323,-2.97880647,-1.45683301,1.3541951,7.0458975,46.020523,53.509598
278,ADAMTS9,-3.894313812,-4.207608223,1.6779514142646006,-0.818670487,7.9891686,8.310752,-21.573858,-0.43836764
279,ADAMTS9-AS1,-1.231390238,4.4144816398620605,-3.352336626,-0.77630154,-0.76977193,5.7048626,42.76671,48.98407
280,ADAMTS9-AS2,-1.337343931,3.1929965019226074,-3.116191156,-0.973670867,0.9663267,6.8406515,37.619606,55.053993
281,ADAMTSL1,0.7336037755012512,-1.759049058,-1.732855238,0.030986569479383094,2.8319542,8.601998,-4.4654236,24.938278
282,ADAMTSL2,-2.250824213,-2.223439693,-0.601051041,-1.009533491,4.1936073,8.802237,-10.026344,22.255833
283,ADAMTSL3,-2.948200703,-1.145300388,-0.829473735,-1.139212982,4.0652175,8.568451,-6.5042834,19.897778
284,ADAMTSL4,-3.662198067,-3.830389023,1.1993034041918098,-1.321561621,6.9673076,8.383343,-11.305778,-0.6637517
285,ADAMTSL4-AS1,0.46938586235046387,3.7401485443115234,-3.427124693,-0.70683342,-0.600986,5.6967525,40.4284,47.807655
286,ADAMTSL5,4.630585193634033,0.05929824,-2.901611995,0.3020663806851392,0.3238075,6.2953157,22.812468,45.413578
287,ADAP1,-1.571615696,-4.304587841,0.19871645643535327,-0.498988796,5.650956,10.058695,-41.791298,15.860148
288,ADAP2,-3.121600628,-3.892619133,0.8815365321516411,-0.64369647,6.63281,8.967579,-9.595521,-2.4573305
289,ADAR,-6.36623621,-10.40887833,8.132740678296397,-0.004448818,11.16252,-0.6960906,66.4426,-52.756233
290,ADARB1,-3.570837498,-4.090280056,1.327797447929756,-0.832140356,7.665547,8.311708,-21.488407,-0.42433468
291,ADARB2,3.7680177688598633,4.7003912925720215,-3.697879329,0.11625174190033125,-0.54100186,4.8542185,39.87795,34.62442
292,ADAT1,-3.236557722,-6.800356865,2.8625476864719634,0.010086238024773469,11.036301,6.8802037,-23.451618,-48.861954
293,ADAT2,-0.954367876,-4.229757309,-0.099978844,-0.031933244,5.3665442,10.048891,-43.84632,29.827213
294,ADAT3,4.017117500305176,2.665917158126831,-3.359458069,0.088468474,0.27163002,5.701444,18.82013,27.46721
295,ADCK1,0.4599718451499939,-3.723975658,-0.986219019,0.039696172927248675,3.3169596,10.04694,-24.030487,55.604256
296,ADCK2,-1.776601791,-6.652990818,1.6906348493546874,0.33619079518924033,9.115685,9.623262,-53.35358,-18.82303
297,ADCK5,0.4233289361000061,-4.247368336,-0.719355092,0.099255673,4.240809,10.341295,-48.018684,47.45404
298,ADCY1,0.19055628776550293,-4.126480103,-0.636387994,0.047764027300436454,3.9577518,10.192551,-32.445927,49.96046
299,ADCY10,6.313874244689941,8.522290229797363,-4.332428229,0.5728635559864462,-0.13273588,3.3245387,32.42201,13.666209
300,ADCY10P1,2.239841938018799,0.674274743,-2.808052791,-0.086315441,0.5383041,7.2741566,20.535044,56.8337
301,ADCY2,5.906676769256592,2.721454381942749,-3.368948834,0.3674078947350604,0.21947683,4.7822595,24.536808,21.691093
302,ADCY3,-2.570911407,-8.123296738,3.2351645634763977,0.6683358744368795,11.935822,6.28803,-20.625273,-64.71662
303,ADCY4,-1.959838867,-1.131573558,-1.264827728,-1.041637437,3.5293884,8.549339,-5.2476707,21.493946
304,ADCY5,0.6794501543045044,-1.594246745,-1.804982508,-0.124677106,1.8704715,8.555599,3.6062174,60.714687
305,ADCY6,-3.98506546,-6.120116234,3.01577873,-0.791100723,10.467216,6.0948606,-12.099596,-32.99309
306,ADCY7,-5.045086384,-5.992762566,3.7315146116884246,-0.785463444,10.8359785,5.109752,2.1154466,-35.782887
307,ADCY8,5.077261447906494,10.36330509185791,-4.359512076,0.3239083123619788,-0.77145034,2.6523726,80.81467,-2.072308
308,ADCY9,-4.39053297,-5.653228283,2.9858697848928206,-0.765651609,10.392459,6.456696,-13.019949,-31.215477
